,index,path,thredds_cat,title,dataset_id,dataset_description,institution,institution_id,start_year,end_year,abstract,processing_level,license,license_type,project_id,frequency,variables,driving_experiment_id,dask_chunks
67,NAM-12_MPI-ESM1-2-LR_ssp245_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_MPI-ESM1-2-LR_ssp245_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp245,"{'time': 250, 'rlat': 50, 'rlon': 50}"
68,NAM-12_MPI-ESM1-2-LR_ssp370_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_MPI-ESM1-2-LR_ssp370_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,https://zenodo.org/doi/10.5281/zenodo.11061924,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
69,NAM-12_MPI-ESM1-2-LR_ssp370_r2i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_MPI-ESM1-2-LR_ssp370_r2i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
70,NAM-12_MPI-ESM1-2-LR_ssp370_r3i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_MPI-ESM1-2-LR_ssp370_r3i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
71,NAM-12_NorESM2-MM_historical_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_19500101-20141231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_NorESM2-MM_historical_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_19500101-20141231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",historical,"{'time': 250, 'rlat': 50, 'rlon': 50}"
72,NAM-12_NorESM2-MM_ssp126_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_NorESM2-MM_ssp126_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp126,"{'time': 250, 'rlat': 50, 'rlon': 50}"
73,NAM-12_NorESM2-MM_ssp245_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_NorESM2-MM_ssp245_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp245,"{'time': 250, 'rlat': 50, 'rlon': 50}"
74,NAM-12_NorESM2-MM_ssp370_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/day/NAM-12_NorESM2-MM_ssp370_r1i1p1f1_OURANOS_CRCM5_v1-r1_day_20150101-21001231.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 : daily,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,day,"pr,prsn,quantization_info,snw,tas,tasmax,tasmin,time_bnds",ssp370,"{'time': 250, 'rlat': 50, 'rlon': 50}"
75,NAM-12_CNRM-ESM2-1_historical_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_195001-201412,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CNRM-ESM2-1_historical_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_195001-201412.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",historical,"{'time': 120, 'rlat': 50, 'rlon': 50}"
76,NAM-12_CNRM-ESM2-1_ssp126_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CNRM-ESM2-1_ssp126_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,evspsbl,hfls,hurs,huss,mrro,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp126,"{'time': 120, 'rlat': 50, 'rlon': 50}"
77,NAM-12_CNRM-ESM2-1_ssp245_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CNRM-ESM2-1_ssp245_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,mrros,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp245,"{'time': 120, 'rlat': 50, 'rlon': 50}"
78,NAM-12_CNRM-ESM2-1_ssp370_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CNRM-ESM2-1_ssp370_r1i1p1f2_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp370,"{'time': 120, 'rlat': 50, 'rlon': 50}"
79,NAM-12_CanESM5_historical_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_195001-201412,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CanESM5_historical_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_195001-201412.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,1950,2014,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",historical,"{'time': 120, 'rlat': 50, 'rlon': 50}"
80,NAM-12_CanESM5_ssp126_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CanESM5_ssp126_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp126,"{'time': 120, 'rlat': 50, 'rlon': 50}"
81,NAM-12_CanESM5_ssp245_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CanESM5_ssp245_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,mrros,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp245,"{'time': 120, 'rlat': 50, 'rlon': 50}"
82,NAM-12_CanESM5_ssp370_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CanESM5_ssp370_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,evspsbl,hfls,hurs,huss,mrro,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp370,"{'time': 120, 'rlat': 50, 'rlon': 50}"
83,NAM-12_CanESM5_ssp585_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/dodsC/datasets/simulations/RCM-CMIP6/CORDEX/NAM-12/mon/NAM-12_CanESM5_ssp585_r1i1p2f1_OURANOS_CRCM5_v1-r1_mon_201501-210012.ncml,https://pavics.ouranos.ca/twitcher/ows/proxy/thredds/catalog/datasets/simulations/catalog.html,CRCM5-CMIP6 : Canadian Regional Climate Model v.5 - CMIP6 :  monthly,CRCM5-CMIP6,,Ouranos Consortium on Regional Climatology and Adaptation to Climate Change,OURANOS,2015,2100,"Ouranos produces operational regional climate simulations over the Cordex North American domain, at 0.11° resolution. The current ensemble uses the fifth version of the CRCM, developed at UQAM's ESCER center in collaboration with ECCC. Pilot data for the simulations come from the CMIP6 ensemble, except for those in hindcast mode, which use ERA5.",raw,https://cordex.org/data-access/cordex-cmip6-data/cordex-cmip6-terms-of-use,permissive,CORDEX,mon,"clwvi,hfls,hurs,huss,mrro,mrros,pr,prfr,prra,prsn,prw,ps,psl,quantization_info,rlds,rsds,snw,tas,tasmax,tasmin,uas,vas",ssp585,"{'time': 120, 'rlat': 50, 'rlon': 50}"
